length,width,size,distance,class
20.7099,6.2012,2.2822,133.77,g
25.2907,11.508,2.4713,119.874,g
39.7082,18.2593,2.854,260.092,g
49.5199,20.1482,2.8573,272.352,g
43.9432,29.7264,3.1915,126.665,g
28.6134,12.329,2.6508,160.99,g
21.942,9.5767,2.2041,108.234,g
13.1739,10.5938,2.2467,77.5018,g
43.911,19.6896,3.0465,179.055,g
27.1388,21.2758,2.8156,117.54,g
23.1475,20.0584,2.5955,89.9973,g
20.1058,9.2855,2.2553,122.258,g
99.0964,36.6325,3.853,161.938,g
71.967,35.066,3.6719,283.679,g
20.5858,7.2402,2.0273,84.7853,g
58.0216,25.4482,3.1546,183.871,g
77.1621,30.2821,3.4572,242.005,g
36.37,20.8065,2.7408,172.991,g
49.5441,26.2693,3.528,173.885,g
36.9888,23.6138,3.1908,182.452,g
56.6968,23.5737,2.9309,181.511,g
30.9688,19.9094,2.8837,37.6417,g
76.1914,36.9303,3.6457,253.121,g
80.2379,32.4995,3.7361,275.424,g
37.5856,18.1024,3.0137,177.301,g
41.671,17.1878,3.0654,227.657,g
22.939,14.5959,2.5453,193.412,g
22.1067,13.7589,2.5289,199.388,g
100.038,57.3927,4.2401,333.991,g
16.3134,11.3875,2.3304,102.422,g
30.5845,8.2482,2.4057,163.808,g
72.7337,25.2033,3.2394,293.046,g
25.8305,7.7487,2.2967,196.769,g
23.9569,0,2.0273,131.543,g
36.384,15.988,2.6946,243.653,g
50.5608,24.0338,3.1101,189.873,g
95.6926,24.6683,3.328,226.194,g
81.3975,49.1218,3.4263,221.971,g
114.722,58.9702,4.4451,257.85,g
28.8214,20.695,3.1002,69.8538,g
83.8355,12.7688,2.7392,267.363,g
15.5675,11.7632,2.3636,170.972,g
95.724,20.0338,2.9731,242.81,g
38.149,22.1737,2.6469,259.555,g
56.3022,21.8228,3.0312,232.56,g
21.3568,15.123,2.702,124.563,g
80.2192,25.8956,3.4586,315.008,g
33.3819,21.2983,2.4742,56.6157,g
51.0346,22.7669,2.6721,78.6901,g
18.633,12.9542,2.4108,192.35,g
24.1542,17.677,2.5629,73.9966,g
27.4956,11.4934,2.5315,155.765,g
27.0762,19.3349,2.7536,165.614,g
40.6296,23.9963,2.8162,79.0171,g
12.8128,11.5202,2.0774,228.697,g
30.7067,22.2933,2.7181,131.205,g
53.9679,25.405,3.0243,261.066,g
32.0868,17.982,2.7497,86.0026,g
27.5577,12.2071,2.382,207.304,g
18.1081,10.4117,2.2856,125.86,g
93.0607,28.3185,3.5398,233.673,g
18.2452,10.3919,2.382,190.144,g
38.6616,18.6597,2.7189,184.267,g
64.5397,30.7499,3.0086,309.814,g
27.6167,8.807,2.2833,89.1692,g
28.2176,14.1847,2.499,123.945,g
36.9048,16.4389,2.7945,148.198,g
30.7967,21.2847,2.7135,136.253,g
87.9125,24.0949,3.4298,337.462,g
20.6647,7.1459,2.2292,71.3941,g
22.2142,10.9289,2.2455,110.033,g
24.7614,10.4777,2.3627,145.109,g
32.0001,11.4658,2.4949,101.912,g
26.3542,20.9871,2.7292,195.583,g
24.8746,16.3143,2.6518,150.95,g
45.349,28.7095,3.1064,238.417,g
31.7502,20.3468,2.6299,129.592,g
102.786,29.3136,3.742,200.465,g
17.3029,11.088,2.179,208.628,g
33.3237,12.3317,2.5145,85.2292,g
19.9364,15.6588,2.6212,221.526,g
48.4816,8.4573,2.3802,204.643,g
48.451,20.6188,3.0013,185.927,g
55.9196,18.2599,2.7694,186.887,g
25.5932,9.8531,2.3128,145.145,g
92.3723,47.0706,3.0527,271.141,g
50.0446,19.2643,2.9172,194.185,g
33.3893,25.4757,3.0212,187.149,g
18.0519,17.6171,2.1818,226.456,g
20.1941,7.3237,2.0986,218.094,g
38.5054,20.5728,3.0434,146.372,g
37.0964,20.6435,2.8142,215.599,g
71.6766,36.6477,3.63,328.604,g
23.8022,16.2389,2.3945,207.913,g
71.9537,29.1003,3.3115,318.982,g
81.2009,24.9905,3.0263,309.468,g
26.9169,7.0266,2.2648,114.414,g
18.9053,13.0977,2.4322,146.562,g
16.854,11.1091,2.3243,239.226,g
59.0164,18.02,3.3073,237.622,g
66.4031,32.2578,3.6349,224.235,g
41.0476,23.8253,3.0092,123.831,g
63.9201,26.6873,3.7525,263.59,g
39.0894,22.4388,2.7352,133.345,g
33.055,15.1941,2.3444,178.204,g
83.9635,33.6984,3.9898,253.311,g
58.3631,28.0417,3.2475,277.076,g
51.8237,31.4988,2.8774,158.941,g
13.0019,10.9301,2.1319,154.086,g
49.9223,22.3316,3.293,240.119,g
26.6994,12.5862,2.4495,93.9195,g
37.3466,17.7142,2.7962,113.718,g
52.7558,23.6443,2.9894,256.009,g
58.0363,16.0858,2.9031,133.565,g
51.5731,25.2638,3.3256,235.107,g
27.8762,17.4013,2.7701,195.272,g
21.0689,13.6215,2.6042,180.055,g
49.737,21.5338,2.8876,208.484,g
21.5359,12.5372,2.3865,166.529,g
32.2947,13.0008,2.4771,75.9838,g
40.8246,18.1856,2.596,128.034,g
26.2968,12.1111,2.5051,170.775,g
23.4914,10.225,2.3181,26.0889,g
97.719,31.3451,3.0959,279.075,g
53.746,26.0975,2.8873,49.882,g
33.8385,23.1018,3.071,230.897,g
68.2422,26.3565,3.7968,256.515,g
21.1628,12.2039,2.3473,160.436,g
37.149,15.6313,2.4556,159.411,g
16.3607,11.5709,2.3522,155.95,g
32.2758,16.4034,2.6566,206.939,g
102.285,28.5416,3.1921,373.445,g
85.8049,32.2278,3.7798,288.764,g
32.853,19.9412,2.9865,174.955,g
40.3463,19.8422,2.9474,102.807,g
29.0213,11.558,2.4048,138.538,g
77.3543,41.9258,4.0443,198.406,g
53.9648,17.9148,3.2015,271.063,g
53.5632,41.9902,2.8442,124.957,g
57.1095,19.0139,2.6527,168.147,g
40.9662,17.7284,2.9248,137.016,g
132.954,24.1845,3.1524,322.166,g
33.1141,24.2276,2.953,81.4037,g
51.264,22.1306,3.2543,198.327,g
21.6816,13.2289,2.4893,103.012,g
81.1254,32.3186,3.3511,188.939,g
89.1989,13.3168,2.7024,231.15,g
47.2156,18.7115,3.07,195.922,g
13.0702,11.1033,2.1688,218.84,g
28.4678,20.0496,2.7435,124.78,g
24.5661,17.715,2.6758,193.054,g
38.8754,18.5232,3.1161,166.899,g
54.4375,32.7823,3.1174,144.71,g
34.6872,15.5802,2.5484,209.891,g
59.6587,22.476,3.0461,169.65,g
22.0498,16.529,2.6866,190.807,g
20.8857,11.2823,2.404,188.468,g
79.7152,24.3309,3.3438,283.268,g
22.2342,12.5906,2.2601,182.889,g
45.4153,25.3628,3.1391,247.465,g
77.6846,25.5809,3.5455,251.291,g
27.5407,10.3456,2.3865,204.302,g
56.5563,19.5159,2.8085,273.085,g
22.7882,8.6526,2.2923,190.409,g
133.103,87.8861,4.2992,174.871,g
46.9295,17.1961,2.6857,176.372,g
63.5381,26.3231,3.321,243.375,g
74.1398,23.3213,2.8516,262.22,g
21.3927,14.2909,2.6599,237.867,g
28.2166,17.0311,2.6026,215.501,g
20.7471,7.1701,2.0434,113.793,g
13.1759,10.8497,2.1287,123.191,g
70.1638,27.6647,3.5497,238.259,g
27.7483,18.2389,2.5781,186.334,g
48.1835,14.3086,2.4778,233.308,g
135.909,28.7262,2.8834,257.241,g
29.4732,11.3566,2.641,178.983,g
20.4478,12.6043,2.3953,85.2293,g
66.0896,16.8242,2.9413,220.549,g
22.6828,10.0152,2.3674,182.619,g
32.7978,10.4236,2.3608,191.337,g
71.9578,12.5605,2.723,273.848,g
70.3078,25.1742,3.3245,243.299,g
18.0652,16.1578,2.357,139.591,g
31.79,18.2532,2.6937,206.123,g
100.196,29.4089,3.2171,338.055,g
32.8483,10.7905,2.5843,160.43,g
31.4336,23.2651,2.934,23.2363,g
36.2836,17.3307,2.6915,148.568,g
69.4657,22.6279,3.2507,190.942,g
31.4889,18.1427,2.7239,123.806,g
92.9014,26.8157,3.5101,327.064,g
33.3506,20.8092,2.9841,251.602,g
22.2418,16.4332,2.4216,214.975,g
37.374,24.8696,3.044,117.962,g
68.7092,19.8659,2.8882,205.399,g
18.6774,13.7599,2.586,142.12,g
41.1297,14.1661,2.723,162.968,g
18.9821,10.0948,2.2455,194.358,g
43.7585,20.8924,2.9206,211.69,g
86.4858,20.4931,2.7668,137.124,g
33.7945,22.1564,2.8873,212.222,g
26.5179,15.3339,2.6069,183.554,g
44.5562,18.617,2.6415,279.399,g
32.5149,16.1373,2.6464,198.015,g
27.0104,19.1173,2.5224,265.93,g
17.0991,10.6199,2.3118,98.5724,g
40.8706,21.7144,3.0004,164.086,g
47.0589,12.5805,2.7675,81.9486,g
24.2734,15.0359,2.4456,136.065,g
26.277,16.3552,2.6474,154.066,g
114.303,40.4397,4.1952,298.697,g
34.0974,15.3949,2.4749,199.522,g
25.2099,10.5761,2.4005,120.73,g
68.792,24.6323,3.6718,226.351,g
57.8134,33.0361,3.8699,72.582,g
26.1968,12.2248,2.317,116.856,g
59.3765,24.5358,3.3144,154.341,g
19.3993,9.2873,2.3096,167.898,g
26.0277,11.4154,2.5502,140.188,g
23.091,13.4138,2.6942,213.371,g
25.9264,13.0316,2.5752,147.791,g
35.4054,20.3297,2.8768,92.012,g
25.2701,16.9694,2.8179,85.5765,g
22.0239,14.7859,2.5276,167.615,g
19.0891,16.0585,2.9287,181.272,g
38.5385,12.8024,2.8235,187.046,g
38.6741,20.2022,2.9405,119.997,g
32.4832,20.0252,2.4836,132.917,g
12.5342,11.9191,2.1945,142.68,g
21.4514,10.3118,2.3979,134.782,g
81.5827,22.0786,3.1838,354.892,g
93.2945,24.2211,3.2695,326.515,g
23.2796,16.4149,2.6646,86.2246,g
43.9478,24.394,3.2131,282.022,g
58.9884,29.6335,2.7255,215.724,g
77.4731,21.0037,3.2168,253.606,g
92.595,24.5334,3.167,330.463,g
36.939,18.2265,3.0943,197.201,g
37.6898,16.1959,2.8347,208.832,g
29.8725,19.2412,2.8404,173.343,g
13.2566,10.3836,2.1717,238.572,g
26.0503,14.4701,2.5849,139.812,g
18.7734,14.573,2.3617,177.506,g
33.1485,26.1488,3.1149,196.181,g
20.1487,7.1297,2.1658,166.603,g
40.6277,19.3678,2.6064,150.146,g
23.7368,11.5514,2.4448,181.687,g
54.9287,14.8781,3.0292,216.123,g
86.9174,12.2272,2.9408,234.332,g
41.3845,24.9316,3.2232,103.858,g
43.7342,18.6058,3.1263,228.839,g
58.1603,30.2688,3.4278,270.772,g
22.2511,17.4424,2.6314,93.1668,g
27.9279,15.4882,2.5205,212.898,g
22.3851,12.6677,2.2695,139.725,g
65.4978,18.2304,3.2549,229.086,g
28.8416,15.6011,2.6857,62.981,g
75.7318,23.2784,2.9474,219.963,g
24.3642,9.1402,2.29,54.6152,g
61.9494,31.0583,3.2648,241.374,g
42.9224,7.9326,2.2989,231.201,g
41.8489,17.6323,2.6946,288.892,g
38.844,14.0209,2.7882,197.56,g
26.403,11.9324,2.5011,61.3409,g
23.1709,14.3812,2.4133,115.582,g
43.0781,22.9823,3.083,120.316,g
75.5387,34.826,3.8661,219.342,g
42.4881,22.2124,2.8859,114.525,g
41.6441,22.594,3.0107,125.595,g
23.2333,9.5039,2.3118,132.136,g
63.8905,24.804,3.2921,233.579,g
111.657,31.2859,3.0674,336.62,g
31.0074,22.0149,2.9511,233.833,g
94.6049,30.5083,3.7389,315.243,g
22.7149,10.5732,2.3054,173.991,g
49.1296,11.5361,2.4487,219.853,g
40.0334,16.7695,2.6201,140.794,g
13.0105,11.1066,2.1055,194.141,g
24.1185,16.9885,2.3701,205.247,g
30.8343,16.9119,2.6299,53.5987,g
21.3781,9.9143,2.3464,134.089,g
34.4815,20.0701,2.7324,160.018,g
20.4899,7.2447,2.1123,138.836,g
32.4831,21.9917,2.7697,157.37,g
38.7469,24.4913,2.8779,255.46,g
21.462,17.3662,2.3274,149.654,g
20.5388,16.9771,2.5403,155.316,g
58.3389,24.843,3.4371,167.285,g
36.1484,19.9773,2.8692,194.419,g
75.8672,20.0816,2.9738,260.741,g
22.7315,12.8694,2.2833,213.579,g
41.1907,22.4849,3.1144,95.8773,g
22.7173,0.0026,2.1446,286.396,g
23.8297,15.3356,2.638,220.885,g
20.6484,6.9116,2.1319,100.548,g
26.0216,9.648,2.4935,133.272,g
49.2727,22.2199,3.276,214.872,g
27.1111,14.7768,2.5826,225.281,g
67.4091,22.8023,3.3188,334.597,g
21.2163,10.8702,2.1732,189.783,g
18.4901,14.4091,2.5017,184.565,g
55.0826,20.1824,3.0308,227.332,g
24.7179,14.9382,2.4541,219.284,g
33.3944,16.7128,2.5384,88.3223,g
51.6406,22.7532,2.7139,279.069,g
30.9955,22.3031,2.8591,121.915,g
19.7725,12.5631,2.4108,99.4016,g
48.1057,28.4766,3.1635,265.334,g
20.1024,12.5616,2.5045,209.194,g
27.5928,12.1125,2.4786,129.518,g
19.0792,9.998,2.2553,202.863,g
29.657,14.4583,2.6955,121.798,g
24.4701,23.4296,2.5664,134.778,g
73.1549,24.0524,3.5849,254.455,g
40.8148,19.8202,2.4676,285.696,g
17.1544,11.249,2.2405,119.225,g
138.838,32.8249,3.2464,297.614,g
109.581,38.4424,3.1392,244.819,g
64.8397,22.7859,3.4214,229.045,g
22.4688,14.9097,2.4232,158.947,g
57.0078,21.2557,3.033,268.733,g
20.0489,9.2926,2.4014,187.847,g
13.3396,10.5628,2.1917,182.91,g
49.8521,11.4525,2.3971,183.495,g
29.2688,14.2779,2.5723,102.779,g
21.947,20.3281,2.4864,137.81,g
61.2167,21.0987,2.8993,285.14,g
30.8845,17.3793,2.7792,141.498,g
19.9908,17.7412,2.6175,78.8644,g
60.9338,22.2767,3.1011,232.74,g
56.2502,25.7749,3.2911,227.323,g
19.2845,11.3002,2.3598,63.9129,g
95.2817,32.3601,3.7994,263.173,g
65.5503,26.8969,2.8309,313.443,g
35.942,26.4917,2.723,173.218,g
42.3886,10.8063,2.5982,171.184,g
53.652,32.8054,2.8564,197.957,g
56.6978,25.182,3.2003,185.06,g
32.524,15.7051,2.7226,196.225,g
38.5396,30.0414,3.0202,67.9435,g
18.883,9.5559,2.2672,78.8784,g
18.8542,9.0044,2.2718,181.296,g
99.4753,42.6959,3.8212,373.103,g
48.4661,22.7264,2.953,266.665,g
32.4194,16.5268,2.8132,194.475,g
25.0031,17.8324,2.5763,175.412,g
26.9835,14.6847,2.7638,206.543,g
30.8252,10.7739,2.404,229.629,g
40.1178,22.7584,3.0058,192.577,g
33.8356,17.0413,2.5922,178.094,g
123.623,32.9219,3.3583,297.014,g
23.3323,10.7987,2.3355,106.041,g
43.814,23.5591,2.7415,168.601,g
28.5807,18.1143,2.7131,89.1136,g
52.3507,21.7304,2.8606,265.753,g
36.1504,18.1651,3.0544,187.362,g
106.821,57.9549,4.2878,292.894,g
37.4849,15.9605,2.7408,198.109,g
81.0307,37.1452,2.9312,180.939,g
22.9072,12.7121,2.3551,50.9291,g
50.3466,12.072,2.8899,266.534,g
67.3067,30.9748,3.6873,166.709,g
92.8988,49.0521,3.7862,379.671,g
23.945,12.5218,2.3473,126.849,g
54.908,18.7657,2.5384,142.002,g
18.5107,13.8378,2.3793,220.734,g
84.7997,29.0826,3.6816,303.754,g
70.1175,26.765,2.8525,262.124,g
37.0078,16.9054,2.8287,200.644,g
32.4967,14.8197,2.5514,129.362,g
37.5297,21.1485,3.1765,189.635,g
15.6186,11.9091,2.2856,40.0383,g
90.7035,32.6492,3.5602,345.29,g
46.2759,16.1992,3.0133,209.889,g
62.0891,28.8639,3.3406,298.592,g
20.2951,7.2298,2.1156,188.921,g
12.7169,11.6432,2.2443,174.136,g
43.3752,20.5633,2.6762,169.105,g
27.9436,11.8144,2.5092,118.559,g
35.6259,16.4183,2.5866,261.617,g
80.9545,29.885,3.6743,242.699,g
68.9709,12.8382,2.7616,266.917,g
24.7867,22.2327,2.8319,186.727,g
57.3271,23.2931,3.1774,179.803,g
25.2958,9.4956,2.4401,181.397,g
24.8854,17.6444,2.5359,192.916,g
13.2557,10.6884,2.1477,124.216,g
28.1555,11.2633,2.4487,113.426,g
22.0202,17.8999,2.5496,222.339,g
46.3055,16.677,2.6803,191.946,g
59.0364,30.4244,2.943,306.025,g
20.8415,7.1822,2.0663,154.681,g
80.2186,25.8725,3.5354,283.766,g
20.1609,11.2402,2.4624,173.904,g
25.2326,18.4218,2.3997,186.95,g
53.1946,14.7069,2.8896,219.142,g
50.3888,18.1494,2.642,131.81,g
41.7032,11.9532,2.6201,169.314,g
61.3727,30.4153,3.3017,246.465,g
26.7371,17.4852,2.6498,171.726,g
49.8805,25.0612,3.2717,86.0558,g
18.5361,10.4673,2.1903,129.236,g
55.6462,19.9946,2.9423,274.292,g
88.992,32.736,3.683,309.746,g
24.4464,18.334,2.5569,133.319,g
21.1155,7.0711,2.1508,167.443,g
47.0522,18.3875,2.827,151.889,g
40.1071,27.6602,2.8479,129.98,g
47.1025,17.8097,2.9151,223.697,g
17.4409,10.3517,2.3674,160.38,g
35.3812,17.6422,2.6556,236.856,g
25.7164,18.7635,2.5065,189.145,g
17.4019,16.4024,2.5459,120.608,g
17.9676,10.7983,2.1644,230.022,g
72.7691,31.4427,3.861,249.506,g
64.3124,23.4215,3.2968,293.528,g
12.8789,11.4348,2.1658,182.865,g
26.5832,22.0264,2.683,92.534,g
47.3516,11.2472,2.7054,224.921,g
67.5816,17.4607,2.8274,155.295,g
99.7874,40.143,4.1202,299.367,g
26.067,25.7576,2.5988,80.6911,g
21.4668,10.8687,2.2945,186.608,g
37.8069,23.842,3.3945,195.724,g
51.583,10.7969,2.6222,269.481,g
48.6283,12.739,2.7486,251.223,g
20.6413,12.7878,2.4464,125.103,g
42.0941,16.5044,2.692,162.441,g
71.6435,29.1304,3.4371,231.966,g
56.1911,24.7904,3.4318,218.27,g
97.7331,34.3795,3.2945,391.912,g
104.872,31.7432,3.7156,335.745,g
23.7253,0,2.0663,29.4987,g
19.8269,17.0655,2.3385,228.76,g
20.47,19.9695,2.3086,211.318,g
20.4837,6.8753,2.1414,179.298,g
30.3595,11.4298,2.3766,238.833,g
12.8514,11.4405,2.1569,196.169,g
24.1399,16.6536,2.433,164.469,g
29.0412,18.2441,2.6632,163.381,g
23.4732,12.2901,2.5775,172.03,g
59.2595,29.0385,3.5391,260.422,g
20.5297,17.0656,2.5971,143.43,g
27.0017,18.6292,2.7105,65.16,g
55.8124,23.4781,3.3273,166.396,g
28.7044,17.0811,2.7352,209.13,g
32.3276,17.0346,2.6091,81.8432,g
26.3733,19.1659,2.8567,170.193,g
61.8196,15.3048,2.636,186.807,g
33.2147,30.5176,3.4962,62.528,g
56.2863,21.7638,2.9266,159.024,g
36.7909,19.7933,2.8748,254.084,g
114.476,10.5387,2.567,244.602,g
25.0459,22.9081,2.8552,116.741,g
47.5811,17.2598,2.7412,220.423,g
76.1799,24.8222,3.1237,269.566,g
30.336,14.1906,2.4814,207.87,g
45.6562,30.5905,3.2602,162.036,g
36.9391,19.833,3.0451,256.056,g
41.5186,20.1755,3.1302,204.724,g
22.4791,16.8116,2.4472,269.021,g
45.8064,19.5178,3.0869,149.3,g
25.3811,15.8935,2.7616,68.2,g
61.5025,34.6611,3.3567,199.55,g
97.4967,28.8345,3.5947,337.138,g
42.6005,22.6843,3.031,220.277,g
25.2301,0.0053,2.1414,198.319,g
29.6529,21.4086,2.7164,144.821,g
47.9212,26.6334,3.1834,255.654,g
89.2198,30.9204,3.6657,337.885,g
28.3543,25.5873,2.7668,170.349,g
110.128,12.2635,2.608,148.504,g
28.0209,18.9925,2.8021,89.7217,g
18.3844,16.4085,2.3953,163.281,g
32.6655,19.6497,2.6642,179.109,g
57.6218,32.8825,3.3346,187.199,g
34.2121,22.032,2.638,61.5099,g
27.8752,9.6675,2.3589,110.704,g
21.565,15.4762,2.4594,209.442,g
74.9217,24.4466,3.3037,204.329,g
28.1148,17.3168,2.6439,156.387,g
41.2042,14.1489,2.8811,203.344,g
48.4003,19.2028,3.1793,189.243,g
92.2265,26.4529,2.9077,220.885,g
41.0163,20.4484,2.4518,181.842,g
73.7136,29.2628,3.1534,244.394,g
27.3453,9.3991,2.4735,166.044,g
24.3811,11.0661,2.3149,47.4001,g
43.5163,19.0106,3.0803,230.392,g
13.0592,11.0857,2.1156,227.178,g
20.2191,10.6824,2.3444,74.4097,g
29.4491,12.7271,2.6637,252.15,g
26.433,20.4187,2.7097,140.745,g
96.3594,54.1355,3.4057,337.661,g
50.8322,24.6663,2.8707,226.644,g
16.024,11.4506,2.4472,114.037,g
12.5765,11.8613,2.2934,90.9553,g
21.9255,12.665,2.3664,226.152,g
69.446,28.4983,3.3528,321.117,g
25.7793,14.0851,2.5838,120.583,g
15.4067,11.9714,2.4314,63.5686,g
33.8305,15.2366,2.8099,174.492,g
13.2611,10.5592,2.2589,216.368,g
25.607,12.8794,2.5296,165.305,g
25.8026,11.8657,2.4533,131.925,g
25.5063,19.368,2.747,108.972,g
16.2153,11.6035,2.3118,122.801,g
33.3412,18.3089,2.9566,171.613,g
52.2264,23.3743,3.2333,226.359,g
82.2565,26.4198,2.9626,158.451,g
66.4618,18.0453,2.7177,152.639,g
21.9622,12.6187,2.4099,44.5714,g
90.9387,33.7746,3.6251,347.008,g
22.2792,12.4982,2.437,165.615,g
40.6004,17.6554,2.7969,181.029,g
85.7919,25.7585,3.3679,353.683,g
50.4291,16.7332,3.0506,160.041,g
23.4322,17.6963,2.4479,160.751,g
37.4704,10.7012,2.4829,160.222,g
20.4599,10.355,2.2601,219.179,g
71.929,34.3516,3.8532,173.38,g
20.9858,15.718,2.5611,111.763,g
26.4549,13.8739,2.4713,252.577,g
29.7627,23.3493,3.2034,116.309,g
40.1519,21.0822,2.7785,169.517,g
39.6308,16.3212,3.1149,161.4,g
47.7858,23.6861,3.4455,191.222,g
17.2028,11.2223,2.4579,194.478,g
49.4822,16.2215,2.9398,208.743,g
43.3018,17.2311,2.8182,192.601,g
33.0328,22.0371,2.6812,206.3,g
88.0016,41.5354,3.5597,179.895,g
122.153,20.0348,2.846,377.914,g
27.0634,9.7774,2.3294,158.647,g
41.4656,33.6032,3.3477,149.933,g
84.3821,24.1278,3.4958,252.586,g
54.123,22.6619,3.0609,211.164,g
27.8007,16.2842,2.5472,241.939,g
30.1227,16.093,2.5746,221.516,g
18.621,10.2621,2.2529,173.48,g
121.846,42.8741,3.9052,267.636,g
24.3237,16.9759,2.6684,120.405,g
65.6318,28.2821,3.0265,313.433,g
20.8652,15.3743,2.4843,148.714,g
23.238,13.4099,2.6449,126.745,g
20.1522,14.6778,2.5575,253.664,g
49.7636,28.4542,3.6142,120.551,g
13.2918,10.5394,2.2028,177.332,g
20.5175,12.946,2.4616,118.72,g
12.7537,11.6192,2.2999,47.017,g
73.7915,27.0194,3.3443,212.029,g
67.6685,19.254,3.0214,234.18,g
12.9656,10.9296,2.1383,200.767,g
28.5023,20.2343,2.8531,138.9,g
38.685,13.7538,2.4526,222.35,g
20.7922,7.1641,2.0233,102.655,g
87.4843,25.5134,3.5567,149.034,g
12.9712,11.1602,2.0952,194.357,g
61.3494,21.7627,3.0941,221.275,g
60.8065,28.7891,2.9823,286.609,g
48.8751,19.4472,3.0643,175.166,g
81.5279,36.3071,3.5589,409.762,g
32.843,14.2793,2.9146,198.949,g
12.4987,11.9659,2.1446,121.432,g
17.2647,10.7718,2.2695,171.788,g
13.1071,10.8976,2.3608,166.744,g
22.5585,17.1438,2.5804,184.7,g
25.0768,19.7139,2.6632,5.7456,g
56.3973,22.5961,3.18,192.565,g
20.1977,17.8147,2.3222,212.861,g
19.8632,12.3814,2.3253,96.431,g
19.5565,11.0315,2.4183,140.19,g
18.9583,11.9321,2.3483,242.914,g
41.2802,17.6486,2.8993,253.827,g
123.466,25.1281,3.2926,253.158,g
73.336,23.6134,2.9516,303.784,g
20.2834,7.1797,2.0952,191.877,g
49.8051,14.0499,2.6542,172.589,g
50.8879,21.0836,2.9848,197.139,g
73.3506,24.1373,3.4044,291.889,g
26.0678,14.4996,2.721,246.447,g
18.1784,10.2753,2.2878,100.254,g
37.5027,11.3126,2.6459,98.0529,g
36.6884,13.5799,2.7478,162.298,g
55.3383,28.0521,3.3091,283.367,g
50.6386,19.9415,2.7896,118.974,g
70.3815,23.4882,3.3391,238.101,g
19.8183,7.3691,2.1569,249.918,g
21.8249,19.6503,2.5391,125.964,g
65.4261,21.4481,2.6924,254.745,g
65.6466,23.2731,3.1002,318.289,g
43.8236,16.8202,3.04,226.394,g
39.6606,15.4898,2.6726,192.702,g
30.2879,9.4639,2.2707,142.134,g
26.9136,12.4314,2.42,165.584,g
69.9918,20.4858,2.8751,286.913,g
18.2406,10.5498,2.2201,193.928,g
85.9632,28.6412,3.4029,331.638,g
23.5264,19.3466,2.643,70.9672,g
36.0926,9.6575,2.3927,273.519,g
29.7499,18.698,2.7304,205.114,g
65.6203,30.689,3.2445,140.514,g
25.519,22.8539,2.8241,64.2651,g
19.9436,12.8339,2.3454,200.701,g
30.5549,19.5497,2.8615,184.121,g
29.0348,20.0742,2.7763,111.163,g
28.2082,12.1254,2.4099,78.8033,g
36.3149,16.8506,2.9538,151.587,g
77.5475,22.8198,2.9077,277.309,g
85.895,24.3904,3.795,268.027,g
25.6872,15.5947,2.499,164.004,g
39.2553,23.4992,3.0755,175.146,g
35.1568,16.1465,2.5944,163.796,g
23.9073,12.3949,2.2923,111.872,g
43.7239,20.884,3.1181,192.546,g
76.6239,34.0896,3.5389,252.444,g
35.9396,12.0674,2.5139,150.528,g
20.2899,16.0567,2.8546,181.475,g
18.5761,16.5124,2.3701,161.454,g
67.3736,23.2082,2.7878,294.976,g
47.3271,23.1339,2.9248,210.249,g
101.939,25.2899,3.1725,264.238,g
46.5015,36.7249,3.0881,29.6676,g
79.7263,29.3006,3.6658,183.294,g
68.4131,22.3063,3.2439,235.367,g
13.2555,10.6448,2.1508,138.516,g
45.1147,16.6948,2.9652,223.843,g
21.0331,10.7539,2.1875,132.156,g
78.2112,25.6598,3.361,148.372,g
24.4953,9.0016,2.3927,119.492,g
90.829,33.8426,3.6755,331.72,g
48.163,19.9739,2.617,204.702,g
70.6323,18.6983,3.2834,241.693,g
20.5839,16.0609,2.2368,212.062,g
34.8356,16.8011,2.4048,176.535,g
19.1996,7.3929,2.1538,196.048,g
56.4236,21.152,3.2241,184.47,g
21.8583,20.5252,2.8707,175.063,g
18.1938,15.1087,2.5347,31.8136,g
32.8709,18.7783,2.7604,166.98,g
61.7197,29.9904,3.3175,291.987,g
31.4399,13.6839,2.7892,184.477,g
66.4347,17.664,2.912,219.291,g
28.6908,19.3006,2.8724,119.789,g
20.0115,7.3633,2.0588,34.8095,g
77.5425,21.7152,3.3981,283.187,g
15.7183,11.8468,2.2742,161.059,g
66.0687,20.3533,2.9643,280.998,g
37.7305,20.127,2.6508,233.711,g
25.7902,16.0891,2.317,101.92,g
17.5926,16.034,2.2175,159.92,g
76.1909,29.7032,3.5078,242.437,g
31.0616,11.0944,2.3531,123.11,g
41.8044,20.9524,2.7348,122.32,g
77.6918,36.8864,3.5261,297.998,g
28.8362,11.2117,2.4786,159.247,g
37.7771,25.3763,3.3648,196.855,g
19.6379,7.3288,2.1538,129.528,g
45.0186,17.2847,2.8848,141.561,g
64.542,29.7453,3.3389,241.639,g
25.8414,18.4628,2.5927,63.177,g
21.5488,6.8176,2.0774,108.52,g
24.9251,10.2825,2.4401,119.474,g
47.2337,19.8555,3.2439,213.792,g
75.4045,40.178,3.4087,230.517,g
37.1967,26.6725,3.2235,138.16,g
29.9045,15.1933,2.7202,173.984,g
86.291,26.1931,3.6349,296.75,g
23.2204,0.0038,2.1287,188.887,g
49.0724,15.8036,2.9238,197.569,g
19.8537,16.559,2.4298,211.925,g
